date,away_team,away_score,home_team,home_score,game_note
2025-09-20,Mississippi University for Women,0,LeTourneau University,0,Sch
2025-09-20,Moravian University,0,"Rutgers, The State Univ. of New Jersey, Newark",0,Sch
2025-09-20,Salve Regina University,0,Mount Holyoke College,0,Sch
2025-09-20,Muskingum University,0,Chatham University,0,Sch
2025-09-20,Hartwick College,0,Nazareth University,0,Sch
2025-09-20,New England College,0,Regis College (Massachusetts),0,Sch
2025-09-20,Occidental College,0,Pomona-Pitzer Colleges,0,Sch
2025-09-20,George Fox University,0,Pacific Lutheran University,0,Sch
2025-09-20,Lakeland University,0,Benedictine University (Illinois),0,Sch
2025-09-20,The State University of New York at Fredonia,0,Plattsburgh State University of New York,0,Sch
2025-09-20,"Purchase College, State University of New York",0,U.S. Merchant Marine Academy,0,Sch
2025-09-20,Ramapo College,0,Marywood University,0,Sch
2025-09-20,Randolph-Macon College,0,Salisbury University,0,Sch
2025-09-20,Salem College (North Carolina),0,Randolph College,0,Sch
2025-09-20,University of Redlands,0,California Institute of Technology,0,Sch
2025-09-20,Bethel University (Minnesota),0,College of Saint Benedict,0,Sch
2025-09-20,Virginia Wesleyan University,0,St. Mary's College of Maryland,0,Sch
2025-09-20,The College of St. Scholastica,0,Gustavus Adolphus College,0,Sch
2025-09-20,Greenville University,0,Sewanee,0,Sch
2025-09-20,Catholic University,0,Shenandoah University,0,Sch
2025-09-20,Smith College,0,Massachusetts Institute of Technology,0,Sch
2025-09-20,St. John Fisher University,0,State University of New York at Geneseo,0,Sch
2025-09-20,Farmingdale State College,0,University of Scranton,0,Sch
2025-09-20,Susquehanna University,0,Marymount University (Virginia),0,Sch
2025-09-20,State University of New York at Oneonta,0,Union College (New York),0,Sch
2025-09-20,Nichols College,0,University of New England,0,Sch
2025-09-20,Houghton University,0,Utica University,0,Sch
2025-09-20,Vassar College,0,New York University,0,Sch
2025-09-20,Washington and Jefferson College,0,"University of Pittsburgh, Greensburg",0,Sch
2025-09-20,Wentworth Institute of Technology,0,Curry College,0,Sch
2025-09-20,Wesleyan University (Connecticut),0,Bates College,0,Sch
2025-09-20,Massachusetts College of Liberal Arts,0,Bridgewater State University,0,Sch
2025-09-20,"Buffalo State, State University of New York",0,Westminster College (Pennsylvania),0,Sch
2025-09-20,Pacific University (Oregon),0,Whitman College,0,Sch
2025-09-20,Willamette University,0,Whitworth University,0,Sch
2025-09-20,"Fairleigh Dickinson University, Florham",0,Wilkes University,0,Sch
2025-09-20,Bard College,0,William Paterson University of New Jersey,0,Sch
2025-09-20,Trinity College (Connecticut),0,Williams College,0,Sch
2025-09-20,Wisconsin Lutheran College,0,Concordia University Wisconsin,0,Sch
2025-09-20,Simpson College,0,University of Wisconsin-Eau Claire,0,Sch
2025-09-20,Central College (Iowa),0,University of Wisconsin-River Falls,0,Sch
2025-09-20,University of Wisconsin-Stevens Point,0,Luther College,0,Sch
2025-09-20,Kalamazoo College,0,The College of Wooster,0,Sch
2025-09-20,Massachusetts Maritime Academy,0,Worcester State University,0,Sch
2025-09-20,Keystone College,0,Juniata College,0,Sch
2025-09-20,Brooklyn College,0,Centenary University (New Jersey),0,Sch
2025-09-20,Plymouth State University,0,Western Connecticut State University,0,Sch
2025-09-20,Rensselaer Polytechnic Institute,0,State University of New York at New Paltz,0,Sch
2025-09-20,The City College of New York,0,Saint Elizabeth University,0,Sch
2025-09-20,Western New England University,0,University of Hartford,0,Sch
2025-09-20,Mount Saint Mary College (New York),0,State University of New York at Old Westbury,0,Sch
2025-09-20,Wellesley College,0,U.S. Coast Guard Academy,0,Sch
2025-09-20,Illinois Wesleyan University,0,Trine University,0,Sch
2025-09-20,Rivier University,0,Lasell University,0,Sch
2025-09-20,Marian University (Wisconsin),0,Dominican University (Illinois),0,Sch
2025-09-20,Warren Wilson College,0,Berea College,0,Sch
2025-09-20,Lancaster Bible College,0,Neumann University,0,Sch
2025-09-20,Clark University (Massachusetts),0,Worcester Polytechnic Institute,0,Sch
2025-09-20,New Jersey City University,0,Lehman College,0,Sch
2025-09-20,Emmanuel College (Massachusetts),0,Mitchell College,0,Sch
2025-09-20,Spalding University,0,Anderson University (Indiana),0,Sch
2025-09-20,University of Massachusetts Boston,0,Rhode Island College,0,Sch
2025-09-20,Elmira College,0,State University of New York Polytechnic Institute,0,Sch
2025-09-20,Wheaton College (Massachusetts),0,Emerson College,0,Sch
2025-09-20,Bethany College (West Virginia),0,Mount Aloysius College,0,Sch
2025-09-20,St. Norbert College,0,Illinois Institute of Technology,0,Sch
2025-09-20,Salem State University,0,Westfield State University,0,Sch
2025-09-20,Wittenberg University,0,Franklin College,0,Sch
2025-09-20,State University of New York at Brockport,0,Keuka College,0,Sch
2025-09-20,Transylvania University,0,Ohio Northern University,0,Sch
2025-09-20,"Penn State University, Abington",0,Pratt Institute,0,Sch
2025-09-20,University of Valley Forge,0,York College (New York),0,Sch
2025-09-20,University of Saint Joseph (Connecticut),0,Colby-Sawyer College,0,Sch
2025-09-20,Goucher College,0,Eastern University,0,Sch
2025-09-20,University of Mount Saint Vincent,0,State University of New York Maritime College,0,Sch
2025-09-20,La Roche University,0,Pennsylvania College of Technology,0,Sch
2025-09-20,Cairn University,0,Gwynedd Mercy University,0,Sch
2025-09-20,Simmons University,0,Albertus Magnus College,0,Sch
2025-09-20,University of Wisconsin-Oshkosh,0,University of Dubuque,0,Sch
2025-09-20,"St. Joseph's University, New York L.I.",0,St. Joseph's University NY (Brooklyn),0,Sch
2025-09-20,Augsburg University,0,Saint Mary's University of Minnesota,0,Sch
2025-09-20,Macalester College,0,St. Olaf College,0,Sch
2025-09-20,Suffolk University,0,Endicott College,0,Sch
2025-09-20,Wilson College,0,King's College (Pennsylvania),0,Sch
2025-09-20,Arcadia University,0,Widener University,0,Sch
2025-09-20,LaGrange College,0,Agnes Scott College,0,Sch
2025-09-20,University of Northwestern-St. Paul,0,Bethany Lutheran College,0,Sch
2025-09-20,Saint Joseph's College (Maine),0,Norwich University,0,Sch
2025-09-20,"University of California, Santa Cruz",0,University of Wisconsin-Platteville,0,Sch
2025-09-20,Lesley University,0,Husson University,0,Sch
2025-09-20,Stevens Institute of Technology,0,Drew University,0,Sch
2025-09-20,Skidmore College,0,Gordon College,0,Sch
2025-09-21,Kenyon College,0,Capital University,0,Sch
2025-09-21,Centre College,0,Roanoke College,0,Sch
2025-09-21,University of Mount Union,0,Albion College,0,Sch
2025-09-21,University of Chicago,0,Kalamazoo College,0,Sch
2025-09-21,Milwaukee School of Engineering,0,Concordia University Chicago,0,Sch
2025-09-21,"Concordia College, Moorhead",0,University of Wisconsin-La Crosse,0,Sch
2025-09-21,Tufts University,0,Connecticut College,0,Sch
2025-09-21,Hamilton College,0,Babson College,0,Sch
2025-09-21,North Central College,0,Hanover College,0,Sch
2025-09-21,Huntingdon College,0,Berea College,0,Sch
2025-09-21,Illinois College,0,Millikin University,0,Sch
2025-09-21,John Carroll University,0,Mount St. Joseph University,0,Sch
2025-09-21,Lewis & Clark College,0,Pacific Lutheran University,0,Sch
2025-09-21,University of Mary Hardin-Baylor,0,Rhodes College,0,Sch
2025-09-21,Piedmont University,0,Maryville College (Tennessee),0,Sch
2025-09-21,Austin College,0,Millsaps College,0,Sch
2025-09-21,University of Wisconsin-Stout,0,College of Saint Benedict,0,Sch
2025-09-21,The College of St. Scholastica,0,University of Wisconsin-River Falls,0,Sch
2025-09-21,Concordia University Texas,0,Trinity University (Texas),0,Sch
2025-09-21,Wartburg College,0,University of Wisconsin-Stevens Point,0,Sch
2025-09-21,Willamette University,0,Whitman College,0,Sch
2025-09-21,Pacific University (Oregon),0,Whitworth University,0,Sch
2025-09-21,Williams College,0,Clark University (Massachusetts),0,Sch
2025-09-21,Lesley University,0,University of Maine at Presque Isle,0,Sch
2025-09-21,LaGrange College,0,Berry College,0,Sch
2025-09-21,Carnegie Mellon University,0,Baldwin Wallace University,0,Sch
2025-09-21,Southwestern University (Texas),0,University of Dallas,0,Sch
2025-09-21,University of Lynchburg,0,Emory University,0,Sch
2025-09-21,Nebraska Wesleyan University,0,Gustavus Adolphus College,0,Sch
2025-09-21,Saint Mary's University of Minnesota,0,Beloit College,0,Sch
2025-09-21,George Fox University,0,University of Puget Sound,0,Sch
2025-09-21,Sarah Lawrence College,0,New York University,0,Sch
2025-09-22,Dominican University (Illinois),0,Illinois Wesleyan University,0,Sch
2025-09-22,University of Mount Union,0,Adrian College,0,Sch
2025-09-22,Benedictine University (Illinois),0,University of Wisconsin-Whitewater,0,Sch
2025-09-22,Muhlenberg College,0,Franklin & Marshall College,0,Sch
2025-09-22,Pratt Institute,0,York College (New York),0,Sch
2025-09-22,Brooklyn College,0,Western Connecticut State University,0,Sch
2025-09-23,University of Wisconsin-Platteville,0,Carroll University (Wisconsin),0,Sch
2025-09-23,New England College,0,Vermont State University Castleton,0,Sch
2025-09-23,Arcadia University,0,Albright College,0,Sch
2025-09-23,St. Catherine University,0,University of Wisconsin-Eau Claire,0,Sch
2025-09-23,Houghton University,0,Alfred State College,0,Sch
2025-09-23,Ithaca College,0,State University of New York at Cortland,0,Sch
2025-09-23,Crown College (Minnesota),0,Bethany Lutheran College,0,Sch
2025-09-23,Denison University,0,Ohio Northern University,0,Sch
2025-09-23,Amherst College,0,Springfield College,0,Sch
2025-09-23,East Texas Baptist University,0,Centenary College (Louisiana),0,Sch
2025-09-23,Beloit College,0,Elmhurst University,0,Sch
2025-09-23,Washington and Jefferson College,0,Geneva College,0,Sch
2025-09-23,Brevard College,0,Greensboro College,0,Sch
2025-09-23,Grinnell College,0,Central College (Iowa),0,Sch
2025-09-23,State University of New York at Delhi,0,Hilbert College,0,Sch
2025-09-23,Hood College,0,Wilson College,0,Sch
2025-09-23,Juniata College,0,Cedar Crest College,0,Sch
2025-09-23,Keene State College,0,Western New England University,0,Sch
2025-09-23,Ripon College,0,Augustana College (Illinois),0,Sch
2025-09-23,Thomas College,0,"University of Maine, Farmington",0,Sch
2025-09-23,"University of Minnesota, Morris",0,Martin Luther College,0,Sch
2025-09-23,Shenandoah University,0,Messiah University,0,Sch
2025-09-23,Methodist University,0,Meredith College,0,Sch
2025-09-23,Oglethorpe University,0,Emory University,0,Sch
2025-09-23,Otterbein University,0,Wittenberg University,0,Sch
2025-09-23,William Peace University,0,Pfeiffer University,0,Sch
2025-09-23,Nichols College,0,Smith College,0,Sch
2025-09-23,Spalding University,0,Mount St. Joseph University,0,Sch
2025-09-23,The State University of New York at Fredonia,0,State University of New York at Brockport,0,Sch
2025-09-23,Texas Lutheran University,0,Trinity University (Texas),0,Sch
2025-09-23,Bates College,0,University of New England,0,Sch
2025-09-23,Lehman College,0,William Paterson University of New Jersey,0,Sch
2025-09-23,New Jersey City University,0,Centenary University (New Jersey),0,Sch
2025-09-23,Goucher College,0,Lancaster Bible College,0,Sch
2025-09-23,Salem College (North Carolina),0,Southern Virginia University,0,Sch
2025-09-23,Trinity College (Connecticut),0,Wesleyan University (Connecticut),0,Sch
2025-09-23,Ohio Wesleyan University,0,Transylvania University,0,Sch
2025-09-23,Plymouth State University,0,Elms College,0,Sch
2025-09-23,Drew University,0,"Fairleigh Dickinson University, Florham",0,Sch
2025-09-23,University of Northwestern-St. Paul,0,University of Wisconsin-Superior,0,Sch
2025-09-24,California Lutheran University,0,Chapman University,0,Sch
2025-09-24,Carthage College,0,University of Wisconsin-Stevens Point,0,Sch
2025-09-24,"Pennsylvania State Univ. Erie, the Behrend College",0,Case Western Reserve University,0,Sch
2025-09-24,Asbury University,0,Centre College,0,Sch
2025-09-24,University of Chicago,0,North Central College,0,Sch
2025-09-24,Catholic University,0,Christopher Newport University,0,Sch
2025-09-24,Clarkson University,0,Skidmore College,0,Sch
2025-09-24,Colby-Sawyer College,0,Massachusetts Maritime Academy,0,Sch
2025-09-24,Nazareth University,0,Alfred University,0,Sch
2025-09-24,Stevens Institute of Technology,0,The College of New Jersey,0,Sch
2025-09-24,Illinois Institute of Technology,0,Concordia University Chicago,0,Sch
2025-09-24,Chatham University,0,Allegheny College,0,Sch
2025-09-24,Kean University,0,Alvernia University,0,Sch
2025-09-24,"Rutgers, The State Univ. of New Jersey, Camden",0,Delaware Valley University,0,Sch
2025-09-24,Rose-Hulman Institute of Technology,0,DePauw University,0,Sch
2025-09-24,DeSales University,0,Elizabethtown College,0,Sch
2025-09-24,Gettysburg College,0,Dickinson College,0,Sch
2025-09-24,Dominican University (Illinois),0,Rockford University,0,Sch
2025-09-24,Earlham College,0,Saint Mary's College (Indiana),0,Sch
2025-09-24,Randolph-Macon College,0,Eastern Mennonite University,0,Sch
2025-09-24,Edgewood University,0,Milwaukee School of Engineering,0,Sch
2025-09-24,Curry College,0,Framingham State University,0,Sch
2025-09-24,Franciscan University of Steubenville,0,Saint Vincent College,0,Sch
2025-09-24,North Carolina Wesleyan University,0,Guilford College,0,Sch
2025-09-24,Hamline University,0,University of Wisconsin-Eau Claire,0,Sch
2025-09-24,Heidelberg University,0,Oberlin College,0,Sch
2025-09-24,Thiel College,0,Hiram College,0,Sch
2025-09-24,Hobart and William Smith Colleges,0,Rochester Institute of Technology,0,Sch
2025-09-24,Belhaven University,0,Huntingdon College,0,Sch
2025-09-24,Husson University,0,Bowdoin College,0,Sch
2025-09-24,Illinois College,0,Webster University,0,Sch
2025-09-24,John Carroll University,0,"University of Pittsburgh, Greensburg",0,Sch
2025-09-24,New York University,0,John Jay College of Criminal Justice,0,Sch
2025-09-24,Johns Hopkins University,0,McDaniel College,0,Sch
2025-09-24,Salve Regina University,0,Johnson & Wales University (Providence),0,Sch
2025-09-24,Immaculata University,0,King's College (Pennsylvania),0,Sch
2025-09-24,Illinois Wesleyan University,0,Knox College,0,Sch
2025-09-24,University of La Verne,0,University of Redlands,0,Sch
2025-09-24,Neumann University,0,Lebanon Valley College,0,Sch
2025-09-24,University of Wisconsin-River Falls,0,Augsburg University,0,Sch
2025-09-24,Lycoming College,0,"Penn State University, Abington",0,Sch
2025-09-24,Aurora University,0,Concordia University Wisconsin,0,Sch
2025-09-24,Lakeland University,0,Marian University (Wisconsin),0,Sch
2025-09-24,Marietta College,0,The College of Wooster,0,Sch
2025-09-24,University of Mary Washington,0,Marymount University (Virginia),0,Sch
2025-09-24,Berry College,0,Maryville College (Tennessee),0,Sch
2025-09-24,Roanoke College,0,Averett University,0,Sch
2025-09-24,Millikin University,0,Greenville University,0,Sch
2025-09-24,University of Scranton,0,Misericordia University,0,Sch
2025-09-24,Montclair State University,0,Moravian University,0,Sch
2025-09-24,Mount Holyoke College,0,Westfield State University,0,Sch
2025-09-24,University of Wisconsin-Oshkosh,0,North Park University,0,Sch
2025-09-24,Lasell University,0,Norwich University,0,Sch
2025-09-24,Whittier College,0,Occidental College,0,Sch
2025-09-24,University of Puget Sound,0,Pacific Lutheran University,0,Sch
2025-09-24,Penn State Berks College,0,Gwynedd Mercy University,0,Sch
2025-09-24,St. Lawrence University,0,Plattsburgh State University of New York,0,Sch
2025-09-24,Manhattanville University,0,"Purchase College, State University of New York",0,Sch
2025-09-24,Ramapo College,0,Pennsylvania College of Technology,0,Sch
2025-09-24,Randolph College,0,University of Lynchburg,0,Sch
2025-09-24,State University of New York at Geneseo,0,University of Rochester,0,Sch
2025-09-24,St. Olaf College,0,University of Wisconsin-Stout,0,Sch
2025-09-24,York College (Pennsylvania),0,Salisbury University,0,Sch
2025-09-24,Sweet Briar College,0,Shenandoah University,0,Sch
2025-09-24,University of Southern Maine,0,Maine Maritime Academy,0,Sch
2025-09-24,St. John Fisher University,0,Utica University,0,Sch
2025-09-24,State University of New York at Canton,0,State University of New York at Cobleskill,0,Sch
